"Site","Subsite","Trapnest","Treatment","Date","Day_of_year","Year","Good_days","Available_cavities_prior","New_nests_os","Osmia_ps_prior","Osmia_no_ps_prior","Osmia_active_mothers_prior","DP_os_prior","NDP_os_prior","NDP_ps_os_prior"
"BP","P","trapnest_46","Low",2023-07-04,185,"year_2023",1,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-07,188,"year_2023",3,17,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-10,191,"year_2023",1,16,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-12,193,"year_2023",1,17,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-14,195,"year_2023",1,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-17,198,"year_2023",2,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-20,201,"year_2023",2,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-24,205,"year_2023",2,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-26,207,"year_2023",1,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-28,209,"year_2023",0,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-07-29,210,"year_2023",0,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-08-01,213,"year_2023",2,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-08-04,216,"year_2023",2,18,0,0,0,0,0,0,0
"BP","P","trapnest_46","Low",2023-08-09,221,"year_2023",4,18,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-03,184,"year_2023",1,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-04,185,"year_2023",1,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-07,188,"year_2023",3,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-10,191,"year_2023",1,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-12,193,"year_2023",1,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-14,195,"year_2023",1,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-17,198,"year_2023",2,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-20,201,"year_2023",2,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-24,205,"year_2023",2,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-26,207,"year_2023",1,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-28,209,"year_2023",0,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-07-29,210,"year_2023",0,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-08-01,213,"year_2023",2,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-08-04,216,"year_2023",2,12,0,0,0,0,0,0,0
"BP","P","trapnest_47","Mid",2023-08-09,221,"year_2023",4,12,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-03,184,"year_2023",1,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-04,185,"year_2023",1,6,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-07,188,"year_2023",3,6,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-10,191,"year_2023",1,6,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-12,193,"year_2023",1,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-14,195,"year_2023",1,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-17,198,"year_2023",2,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-20,201,"year_2023",2,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-24,205,"year_2023",2,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-26,207,"year_2023",1,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-28,209,"year_2023",0,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-07-29,210,"year_2023",0,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-08-01,213,"year_2023",2,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-08-04,216,"year_2023",2,7,0,0,0,0,0,0,0
"BP","P","trapnest_48","High",2023-08-09,221,"year_2023",4,7,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-03,184,"year_2023",1,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-04,185,"year_2023",1,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-07,188,"year_2023",3,16,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-10,191,"year_2023",1,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-12,193,"year_2023",1,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-14,195,"year_2023",1,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-17,198,"year_2023",2,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-20,201,"year_2023",2,16,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-24,205,"year_2023",2,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-26,207,"year_2023",1,17,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-28,209,"year_2023",0,16,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-07-29,210,"year_2023",0,16,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-08-01,213,"year_2023",2,16,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-08-04,216,"year_2023",2,15,0,0,0,0,0,0,0
"BP","Q","trapnest_49","Low",2023-08-09,221,"year_2023",4,16,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-11,131,"year_2023",3,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-12,132,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-15,135,"year_2023",3,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-16,136,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-17,137,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-19,139,"year_2023",2,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-21,141,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-22,142,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-23,143,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-26,146,"year_2023",2,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-28,148,"year_2023",2,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-29,149,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-05-31,151,"year_2023",2,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-02,153,"year_2023",2,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-05,156,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-08,159,"year_2023",2,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-10,161,"year_2023",0,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-12,163,"year_2023",1,18,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-14,165,"year_2023",0,17,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-16,167,"year_2023",1,17,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-20,171,"year_2023",3,16,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-23,174,"year_2023",3,14,0,0,0,0,0,0,0
"BP","B","trapnest_4","Low",2023-06-29,180,"year_2023",1,15,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-03,184,"year_2023",1,12,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-04,185,"year_2023",1,10,1,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-07,188,"year_2023",3,7,0,1,1,1,0,1,1
"BP","Q","trapnest_50","Mid",2023-07-10,191,"year_2023",1,5,0,1,1,1,0,1,1
"BP","Q","trapnest_50","Mid",2023-07-12,193,"year_2023",1,9,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-14,195,"year_2023",1,8,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-17,198,"year_2023",2,8,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-20,201,"year_2023",2,7,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-24,205,"year_2023",2,8,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-26,207,"year_2023",1,8,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-28,209,"year_2023",0,8,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-07-29,210,"year_2023",0,8,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-08-01,213,"year_2023",2,8,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-08-04,216,"year_2023",2,10,0,0,0,0,0,0,0
"BP","Q","trapnest_50","Mid",2023-08-09,221,"year_2023",4,10,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-03,184,"year_2023",1,7,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-04,185,"year_2023",1,7,1,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-07,188,"year_2023",3,6,0,1,1,1,0,1,1
"BP","Q","trapnest_51","High",2023-07-10,191,"year_2023",1,6,0,1,1,1,0,1,1
"BP","Q","trapnest_51","High",2023-07-12,193,"year_2023",1,6,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-14,195,"year_2023",1,6,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-17,198,"year_2023",2,5,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-20,201,"year_2023",2,5,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-24,205,"year_2023",2,5,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-26,207,"year_2023",1,6,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-28,209,"year_2023",0,6,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-07-29,210,"year_2023",0,6,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-08-01,213,"year_2023",2,6,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-08-04,216,"year_2023",2,6,0,0,0,0,0,0,0
"BP","Q","trapnest_51","High",2023-08-09,221,"year_2023",4,6,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-03,184,"year_2023",1,18,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-14,195,"year_2023",1,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-24,205,"year_2023",2,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-26,207,"year_2023",1,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-28,209,"year_2023",0,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-29,210,"year_2023",0,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-08-01,213,"year_2023",2,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-08-04,216,"year_2023",2,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-08-09,221,"year_2023",4,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-04,185,"year_2023",1,17,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-20,201,"year_2023",2,16,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-07,188,"year_2023",3,16,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-10,191,"year_2023",1,16,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-12,193,"year_2023",1,16,0,0,0,0,0,0,0
"BP","R","trapnest_52","Low",2023-07-17,198,"year_2023",2,16,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-03,184,"year_2023",1,12,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-04,185,"year_2023",1,10,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-07,188,"year_2023",3,9,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-10,191,"year_2023",1,11,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-12,193,"year_2023",1,11,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-14,195,"year_2023",1,10,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-17,198,"year_2023",2,9,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-20,201,"year_2023",2,11,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-24,205,"year_2023",2,11,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-26,207,"year_2023",1,12,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-28,209,"year_2023",0,12,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-07-29,210,"year_2023",0,12,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-08-01,213,"year_2023",2,12,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-08-04,216,"year_2023",2,12,0,0,0,0,0,0,0
"BP","R","trapnest_53","Mid",2023-08-09,221,"year_2023",4,11,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-03,184,"year_2023",1,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-04,185,"year_2023",1,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-07,188,"year_2023",3,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-10,191,"year_2023",1,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-12,193,"year_2023",1,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-14,195,"year_2023",1,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-17,198,"year_2023",2,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-20,201,"year_2023",2,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-24,205,"year_2023",2,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-26,207,"year_2023",1,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-28,209,"year_2023",0,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-07-29,210,"year_2023",0,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-08-01,213,"year_2023",2,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-08-04,216,"year_2023",2,7,0,0,0,0,0,0,0
"BP","R","trapnest_54","High",2023-08-09,221,"year_2023",4,7,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-04,185,"year_2023",1,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-05,186,"year_2023",1,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-07,188,"year_2023",2,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-10,191,"year_2023",1,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-12,193,"year_2023",1,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-14,195,"year_2023",1,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-17,198,"year_2023",2,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-20,201,"year_2023",2,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-24,205,"year_2023",2,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-26,207,"year_2023",1,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-28,209,"year_2023",0,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-07-29,210,"year_2023",0,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-08-01,213,"year_2023",2,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-08-04,216,"year_2023",2,18,0,0,0,0,0,0,0
"CP","S","trapnest_55","Low",2023-08-09,221,"year_2023",4,18,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-04,185,"year_2023",1,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-05,186,"year_2023",1,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-07,188,"year_2023",2,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-10,191,"year_2023",1,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-12,193,"year_2023",1,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-14,195,"year_2023",1,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-17,198,"year_2023",2,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-20,201,"year_2023",2,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-24,205,"year_2023",2,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-26,207,"year_2023",1,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-28,209,"year_2023",0,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-07-29,210,"year_2023",0,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-08-01,213,"year_2023",2,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-08-04,216,"year_2023",2,12,0,0,0,0,0,0,0
"CP","S","trapnest_56","Mid",2023-08-09,221,"year_2023",4,12,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-04,185,"year_2023",1,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-05,186,"year_2023",1,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-07,188,"year_2023",2,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-10,191,"year_2023",1,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-12,193,"year_2023",1,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-14,195,"year_2023",1,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-17,198,"year_2023",2,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-20,201,"year_2023",2,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-24,205,"year_2023",2,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-26,207,"year_2023",1,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-28,209,"year_2023",0,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-07-29,210,"year_2023",0,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-08-01,213,"year_2023",2,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-08-04,216,"year_2023",2,7,0,0,0,0,0,0,0
"CP","S","trapnest_57","High",2023-08-09,221,"year_2023",4,6,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-04,185,"year_2023",1,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-05,186,"year_2023",1,17,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-07,188,"year_2023",2,17,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-10,191,"year_2023",1,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-12,193,"year_2023",1,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-14,195,"year_2023",1,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-17,198,"year_2023",2,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-20,201,"year_2023",2,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-24,205,"year_2023",2,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-26,207,"year_2023",1,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-28,209,"year_2023",0,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-07-29,210,"year_2023",0,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-08-01,213,"year_2023",2,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-08-04,216,"year_2023",2,18,0,0,0,0,0,0,0
"CP","T","trapnest_58","Low",2023-08-09,221,"year_2023",4,18,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-04,185,"year_2023",1,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-05,186,"year_2023",1,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-07,188,"year_2023",2,12,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-10,191,"year_2023",1,12,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-12,193,"year_2023",1,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-14,195,"year_2023",1,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-17,198,"year_2023",2,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-20,201,"year_2023",2,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-24,205,"year_2023",2,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-26,207,"year_2023",1,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-28,209,"year_2023",0,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-07-29,210,"year_2023",0,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-08-01,213,"year_2023",2,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-08-04,216,"year_2023",2,13,0,0,0,0,0,0,0
"CP","T","trapnest_59","Mid",2023-08-09,221,"year_2023",4,13,0,0,0,0,0,0,0
"BP","B","trapnest_5","Mid",2023-05-11,131,"year_2023",3,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-12,132,"year_2023",1,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-15,135,"year_2023",3,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-16,136,"year_2023",1,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-17,137,"year_2023",1,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-19,139,"year_2023",2,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-21,141,"year_2023",1,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-22,142,"year_2023",1,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-23,143,"year_2023",1,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-26,146,"year_2023",2,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-28,148,"year_2023",2,12,0,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-29,149,"year_2023",1,12,1,6,0,0,0,0,6
"BP","B","trapnest_5","Mid",2023-05-31,151,"year_2023",2,12,0,6,1,1,0,1,6
"BP","B","trapnest_5","Mid",2023-06-02,153,"year_2023",2,12,1,6,1,1,0,1,6
"BP","B","trapnest_5","Mid",2023-06-05,156,"year_2023",1,12,0,6,2,0,0,2,6
"BP","B","trapnest_5","Mid",2023-06-08,159,"year_2023",2,12,0,6,2,0,0,2,6
"BP","B","trapnest_5","Mid",2023-06-10,161,"year_2023",0,12,0,6,2,0,0,2,6
"BP","B","trapnest_5","Mid",2023-06-12,163,"year_2023",1,12,0,6,2,0,0,2,6
"BP","B","trapnest_5","Mid",2023-06-14,165,"year_2023",0,12,0,6,2,0,0,2,6
"BP","B","trapnest_5","Mid",2023-06-16,167,"year_2023",1,12,0,6,2,0,0,2,6
"BP","B","trapnest_5","Mid",2023-06-20,171,"year_2023",3,12,0,6,2,0,0,2,6
"BP","B","trapnest_5","Mid",2023-06-23,174,"year_2023",3,13,0,4,0,0,0,0,4
"BP","B","trapnest_5","Mid",2023-06-29,180,"year_2023",1,10,0,6,0,0,0,0,6
"CP","T","trapnest_60","High",2023-07-04,185,"year_2023",1,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-05,186,"year_2023",1,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-07,188,"year_2023",2,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-10,191,"year_2023",1,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-12,193,"year_2023",1,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-14,195,"year_2023",1,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-17,198,"year_2023",2,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-20,201,"year_2023",2,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-24,205,"year_2023",2,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-26,207,"year_2023",1,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-28,209,"year_2023",0,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-07-29,210,"year_2023",0,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-08-01,213,"year_2023",2,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-08-04,216,"year_2023",2,7,0,0,0,0,0,0,0
"CP","T","trapnest_60","High",2023-08-09,221,"year_2023",4,7,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-04,185,"year_2023",1,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-05,186,"year_2023",1,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-07,188,"year_2023",2,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-10,191,"year_2023",1,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-12,193,"year_2023",1,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-14,195,"year_2023",1,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-17,198,"year_2023",2,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-20,201,"year_2023",2,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-24,205,"year_2023",2,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-26,207,"year_2023",1,18,0,0,0,0,0,0,0
"CP","U","trapnest_61","Low",2023-07-28,209,"year_2023",0,18,0,0,0,0,0,0,0
