"","Trapnest","Date","Site","Subsite","Treatment","Cavity_number","Straw_ID","Cavity_ID","Nest_ID","Cell_ID","Filled_length_mm","Straw_length_mm","Status","Contains_cells","Occupant","Good_days","Bee_choice","Available_cavities_prior","New_nests_os","New_nests_meg","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Osmia_ps_post","Osmia_no_ps_post","Meg_ps_post","Meg_no_ps_post","New_nests_sum","Cumulative_par","Number_of_cells","Prop_cells_par","Cell_parasitized","Sealed","Nest_parasitized","Active_bin","Sum_unsealed_prior","Prop_filled"
"794","trapnest_36",2023-07-04,"NN","L","High",8,"b","36_8","36_8b",NA,9.14,138.49,"no change",1,"osmia",1,NA,5,0,0,11,7,0,0,11,7,0,0,0,0,2,0,NA,"not sealed","not parasitized",1,2,0.0659975449490938
"795","trapnest_36",2023-07-06,"NN","L","High",8,"b","36_8","36_8b",NA,9.14,138.49,"no change",1,"osmia",2,NA,7,0,0,11,7,0,0,11,7,0,0,0,0,2,0,NA,"not sealed","not parasitized",1,2,0.0659975449490938
"796","trapnest_36",2023-05-31,"NN","L","High",9,"a","36_9","36_9a","36_9a_1",29.63,143.68,"2 cells",1,"osmia",2,1,8,5,0,12,3,0,0,15,6,0,0,5,1,2,0.5,0,"not sealed","parasitized",1,6,0.206222160356347
"797","trapnest_36",2023-06-01,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",1,NA,5,0,0,13,6,0,0,13,6,0,0,0,1,2,0.5,NA,"not sealed","parasitized",1,5,0.206222160356347
"798","trapnest_36",2023-06-04,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",3,NA,7,1,0,11,6,0,0,12,7,0,0,1,1,2,0.5,NA,"not sealed","parasitized",1,4,0.206222160356347
"799","trapnest_36",2023-06-05,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",1,NA,7,0,0,11,6,0,0,11,6,0,0,0,1,2,0.5,NA,"not sealed","parasitized",1,3,0.206222160356347
"800","trapnest_36",2023-06-08,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",2,NA,7,1,0,11,6,0,0,12,7,0,0,1,1,2,0.5,NA,"not sealed","parasitized",1,4,0.206222160356347
"801","trapnest_36",2023-06-10,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",0,NA,7,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"not sealed","parasitized",1,4,0.206222160356347
"802","trapnest_36",2023-06-11,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",1,NA,7,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"not sealed","parasitized",1,4,0.206222160356347
"803","trapnest_36",2023-06-12,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",0,NA,7,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"not sealed","parasitized",1,4,0.206222160356347
"804","trapnest_36",2023-06-15,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",0,NA,7,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"not sealed","parasitized",1,3,0.206222160356347
"805","trapnest_36",2023-06-19,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",0,NA,7,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"not sealed","parasitized",1,2,0.206222160356347
"806","trapnest_36",2023-06-22,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"end cap",1,"osmia",3,NA,6,1,0,11,7,0,0,12,8,0,0,1,1,2,0.5,NA,"sealed","parasitized",0,2,0.206222160356347
"807","trapnest_36",2023-06-23,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",1,NA,6,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,2,0.206222160356347
"808","trapnest_36",2023-06-30,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",1,NA,5,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,2,0.206222160356347
"809","trapnest_36",2023-07-03,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",2,NA,6,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,2,0.206222160356347
"810","trapnest_36",2023-07-04,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",1,NA,5,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,2,0.206222160356347
"811","trapnest_36",2023-07-06,"NN","L","High",9,"a","36_9","36_9a",NA,29.63,143.68,"no change",1,"osmia",2,NA,7,0,0,11,7,0,0,11,7,0,0,0,1,2,0.5,NA,"sealed","parasitized",0,2,0.206222160356347
"812","trapnest_4",2023-06-23,"BP","B","Low",8,"a","4_8","4_8a","4_8a_1",139.8,139.8,"4 cells",1,"osmia",3,1,15,1,0,0,0,0,0,1,1,0,0,1,0,4,0,0,"not sealed","not parasitized",1,1,1
"813","trapnest_4",2023-06-29,"BP","B","Low",8,"a","4_8","4_8a","4_8a_5",139.8,139.8,"4 cells + end cap",1,"osmia",1,NA,15,0,0,1,1,0,0,1,1,0,0,0,0,8,0,0,"sealed","not parasitized",0,0,1
"814","trapnest_42",2023-07-24,"BP","N","High",14,"a","42_14","42_14a",NA,30.52,143.82,"1 cell",NA,"megachile",2,1,8,0,3,0,0,11,1,0,0,13,3,3,NA,NA,NA,NA,"not sealed",NA,1,3,0.212209706577667
"815","trapnest_42",2023-07-26,"BP","N","High",14,"a","42_14","42_14a",NA,30.52,143.82,"2-3 cells",NA,"megachile",1,NA,8,0,1,0,0,10,2,0,0,11,3,1,NA,NA,NA,NA,"not sealed",NA,1,3,0.212209706577667
"816","trapnest_42",2023-07-28,"BP","N","High",14,"a","42_14","42_14a",NA,30.52,143.82,"no change",NA,"megachile",0,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.212209706577667
"817","trapnest_42",2023-07-29,"BP","N","High",14,"a","42_14","42_14a",NA,30.52,143.82,"no change",NA,"megachile",0,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.212209706577667
"818","trapnest_42",2023-08-01,"BP","N","High",14,"a","42_14","42_14a",NA,30.52,143.82,"no change",NA,"megachile",2,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.212209706577667
"819","trapnest_42",2023-08-04,"BP","N","High",14,"a","42_14","42_14a",NA,30.52,143.82,"no change",NA,"megachile",2,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.212209706577667
"820","trapnest_42",2023-08-09,"BP","N","High",14,"a","42_14","42_14a",NA,30.52,143.82,"no change",NA,"megachile",4,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.212209706577667
"821","trapnest_42",2023-07-24,"BP","N","High",1,"b","42_1","42_1b",NA,19.41,144.61,"1 cell",NA,"megachile",2,1,8,0,3,0,0,11,1,0,0,13,3,3,NA,NA,NA,NA,"not sealed",NA,1,3,0.134223082774359
"822","trapnest_42",2023-07-26,"BP","N","High",1,"b","42_1","42_1b",NA,19.41,144.61,"no change",NA,"megachile",1,NA,8,0,1,0,0,10,2,0,0,11,3,1,NA,NA,NA,NA,"not sealed",NA,1,3,0.134223082774359
"823","trapnest_42",2023-07-28,"BP","N","High",1,"b","42_1","42_1b",NA,19.41,144.61,"no change",NA,"megachile",0,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.134223082774359
"824","trapnest_42",2023-07-29,"BP","N","High",1,"b","42_1","42_1b",NA,19.41,144.61,"no change",NA,"megachile",0,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.134223082774359
"825","trapnest_42",2023-08-01,"BP","N","High",1,"b","42_1","42_1b",NA,19.41,144.61,"no change",NA,"megachile",2,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.134223082774359
"826","trapnest_42",2023-08-04,"BP","N","High",1,"b","42_1","42_1b",NA,19.41,144.61,"no change",NA,"megachile",2,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.134223082774359
"827","trapnest_42",2023-08-09,"BP","N","High",1,"b","42_1","42_1b",NA,19.41,144.61,"no change",NA,"megachile",4,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.134223082774359
"828","trapnest_42",2023-07-20,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"1 cell",NA,"megachile",2,1,7,0,1,0,0,11,0,0,0,12,1,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.160839160839161
"829","trapnest_42",2023-07-24,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"1 cell",NA,"megachile",2,NA,8,0,3,0,0,11,1,0,0,13,3,3,NA,NA,NA,NA,"not sealed",NA,1,3,0.160839160839161
"830","trapnest_42",2023-07-26,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"no change",NA,"megachile",1,NA,8,0,1,0,0,10,2,0,0,11,3,1,NA,NA,NA,NA,"not sealed",NA,1,3,0.160839160839161
"831","trapnest_42",2023-07-28,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"no change",NA,"megachile",0,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.160839160839161
"832","trapnest_42",2023-07-29,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"no change",NA,"megachile",0,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.160839160839161
"833","trapnest_42",2023-08-01,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"no change",NA,"megachile",2,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.160839160839161
"834","trapnest_42",2023-08-04,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"no change",NA,"megachile",2,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.160839160839161
"835","trapnest_42",2023-08-09,"BP","N","High",2,"b","42_2","42_2b",NA,23,143,"no change",NA,"megachile",4,NA,7,0,0,0,0,11,3,0,0,11,3,0,NA,NA,NA,NA,"not sealed",NA,1,3,0.160839160839161
"836","trapnest_43",2023-07-04,"BP","O","Low",11,"a","43_11","43_11a",NA,19.25,144.12,"1 cell",NA,"megachile",1,1,18,0,2,0,0,0.5,0.5,0,0,2,2,2,NA,NA,NA,NA,"not sealed",NA,1,2,0.133569247849015
"837","trapnest_43",2023-07-07,"BP","O","Low",11,"a","43_11","43_11a",NA,19.25,144.12,"no change",NA,"megachile",3,NA,15,0,0,0,0,3,3,0,0,3,3,0,NA,NA,NA,NA,"not sealed",NA,1,2,0.133569247849015
"838","trapnest_43",2023-07-10,"BP","O","Low",11,"a","43_11","43_11a",NA,19.25,144.12,"no change",NA,"megachile",1,NA,15,0,0,0,0,3,3,0,0,3,3,0,NA,NA,NA,NA,"not sealed",NA,1,2,0.133569247849015
"839","trapnest_43",2023-08-09,"BP","O","Low",11,"b","43_11","43_11b",NA,15.24,144.66,"1 cell",NA,"megachile",4,1,17,0,1,0,0,1,1,0,0,2,2,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.105350476980506
"840","trapnest_43",2023-07-04,"BP","O","Low",14,"a","43_14","43_14a",NA,16.36,147.1,"1 cell",NA,"megachile",1,1,18,0,2,0,0,0.5,0.5,0,0,2,2,2,NA,NA,NA,NA,"not sealed",NA,1,2,0.111216859279402
"841","trapnest_43",2023-07-07,"BP","O","Low",14,"a","43_14","43_14a",NA,16.36,147.1,"no change",NA,"megachile",3,NA,15,0,0,0,0,3,3,0,0,3,3,0,NA,NA,NA,NA,"not sealed",NA,1,2,0.111216859279402
"842","trapnest_43",2023-07-10,"BP","O","Low",14,"a","43_14","43_14a",NA,16.36,147.1,"no change",NA,"megachile",1,NA,15,0,0,0,0,3,3,0,0,3,3,0,NA,NA,NA,NA,"not sealed",NA,1,2,0.111216859279402
"843","trapnest_43",2023-07-07,"BP","O","Low",17,"a","43_17","43_17a",NA,87,138.27,"non-target cells",NA,"megachile",3,NA,15,0,0,0,0,3,3,0,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,2,0.62920373182903
"844","trapnest_43",2023-07-10,"BP","O","Low",17,"a","43_17","43_17a",NA,87,138.27,"no change",NA,"megachile",1,NA,15,0,0,0,0,3,3,0,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,2,0.62920373182903
"845","trapnest_43",2023-07-12,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"1 cell",NA,"megachile",1,1,18,0,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"846","trapnest_43",2023-07-14,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"2 cells",NA,"megachile",1,NA,18,0,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"847","trapnest_43",2023-07-17,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"1 cell",NA,"megachile",2,NA,17,0,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"848","trapnest_43",2023-07-20,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"3 cells",NA,"megachile",2,NA,17,0,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"849","trapnest_43",2023-07-24,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"1 cell",NA,"megachile",2,NA,17,0,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"850","trapnest_43",2023-07-26,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"no change",NA,"megachile",1,NA,17,0,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"851","trapnest_43",2023-07-28,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"no change",NA,"megachile",0,NA,17,0,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"852","trapnest_43",2023-07-29,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"no change",NA,"megachile",0,NA,17,0,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
"853","trapnest_43",2023-08-01,"BP","O","Low",4,"a","43_4","43_4a",NA,70.18,136.49,"no change",NA,"megachile",2,NA,17,0,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,NA,"not sealed",NA,1,1,0.51417686277383
