"","Trapnest","Date","Day_of_year","Site","Subsite","Treatment","Good_days","Available_cavities_prior","New_nests_os","New_nests_sum","Osmia_ps_prior","Osmia_no_ps_prior","Osmia_ps_no_iw","Osmia_no_ps_no_iw","DP_os_post","NDP_os_post","NDP_ps_os_post","DP_os_prior","NDP_os_prior","NDP_ps_os_prior"
"1","trapnest_1",2023-05-11,131,"BP","A","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"2","trapnest_1",2023-05-12,132,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"3","trapnest_1",2023-05-15,135,"BP","A","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"4","trapnest_1",2023-05-16,136,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"5","trapnest_1",2023-05-17,137,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"6","trapnest_1",2023-05-19,139,"BP","A","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"7","trapnest_1",2023-05-21,141,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"8","trapnest_1",2023-05-22,142,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"9","trapnest_1",2023-05-23,143,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"10","trapnest_1",2023-05-26,146,"BP","A","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"11","trapnest_1",2023-05-28,148,"BP","A","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"12","trapnest_1",2023-05-29,149,"BP","A","Low",1,18,1,1,0,0,0,0,0,1,1,0,0,0
"13","trapnest_1",2023-05-31,151,"BP","A","Low",2,17,0,0,1,1,0,0,0,0,0,0,0,0
"14","trapnest_1",2023-06-02,153,"BP","A","Low",2,17,0,0,1,1,0,0,0,0,0,0,0,0
"15","trapnest_1",2023-06-05,156,"BP","A","Low",1,18,1,1,0,0,1,1,0,0,0,0,0,0
"16","trapnest_1",2023-06-08,159,"BP","A","Low",2,17,0,0,1,1,1,1,0,0,0,0,0,0
"17","trapnest_1",2023-06-10,161,"BP","A","Low",0,17,0,0,1,1,1,1,0,0,0,0,0,0
"18","trapnest_1",2023-06-12,163,"BP","A","Low",1,17,0,0,1,1,1,1,0,0,0,0,0,0
"19","trapnest_1",2023-06-14,165,"BP","A","Low",0,17,0,0,1,1,1,1,0,1,1,0,1,1
"20","trapnest_1",2023-06-16,167,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"21","trapnest_1",2023-06-20,171,"BP","A","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"22","trapnest_1",2023-06-23,174,"BP","A","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"23","trapnest_1",2023-06-29,180,"BP","A","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"24","trapnest_10",2023-05-11,131,"BP","D","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"25","trapnest_10",2023-05-12,132,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"26","trapnest_10",2023-05-15,135,"BP","D","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"27","trapnest_10",2023-05-16,136,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"28","trapnest_10",2023-05-17,137,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"29","trapnest_10",2023-05-19,139,"BP","D","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"30","trapnest_10",2023-05-21,141,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"31","trapnest_10",2023-05-22,142,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"32","trapnest_10",2023-05-23,143,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"33","trapnest_10",2023-05-26,146,"BP","D","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"34","trapnest_10",2023-05-28,148,"BP","D","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"35","trapnest_10",2023-05-29,149,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"36","trapnest_10",2023-05-31,151,"BP","D","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"37","trapnest_10",2023-06-02,153,"BP","D","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"38","trapnest_10",2023-06-05,156,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"39","trapnest_10",2023-06-08,159,"BP","D","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"40","trapnest_10",2023-06-10,161,"BP","D","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"41","trapnest_10",2023-06-12,163,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"42","trapnest_10",2023-06-14,165,"BP","D","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"43","trapnest_10",2023-06-16,167,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"44","trapnest_10",2023-06-20,171,"BP","D","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"45","trapnest_10",2023-06-23,174,"BP","D","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"46","trapnest_10",2023-06-29,180,"BP","D","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"47","trapnest_11",2023-05-11,131,"BP","D","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"48","trapnest_11",2023-05-12,132,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"49","trapnest_11",2023-05-15,135,"BP","D","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"50","trapnest_11",2023-05-16,136,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"51","trapnest_11",2023-05-17,137,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"52","trapnest_11",2023-05-19,139,"BP","D","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"53","trapnest_11",2023-05-21,141,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"54","trapnest_11",2023-05-22,142,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"55","trapnest_11",2023-05-23,143,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"56","trapnest_11",2023-05-26,146,"BP","D","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"57","trapnest_11",2023-05-28,148,"BP","D","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"58","trapnest_11",2023-05-29,149,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"59","trapnest_11",2023-05-31,151,"BP","D","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"60","trapnest_11",2023-06-02,153,"BP","D","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"61","trapnest_11",2023-06-05,156,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"62","trapnest_11",2023-06-08,159,"BP","D","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"63","trapnest_11",2023-06-10,161,"BP","D","Mid",0,12,0,0,6,0,NA,0,0,0,6,0,0,6
"64","trapnest_11",2023-06-12,163,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"65","trapnest_11",2023-06-14,165,"BP","D","Mid",0,12,0,0,6,0,NA,0,0,0,6,0,0,6
"66","trapnest_11",2023-06-16,167,"BP","D","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"67","trapnest_11",2023-06-20,171,"BP","D","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"68","trapnest_11",2023-06-23,174,"BP","D","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"69","trapnest_11",2023-06-29,180,"BP","D","Mid",1,10,1,1,6,0,NA,0,0,1,7,0,0,6
"70","trapnest_12",2023-05-11,131,"BP","D","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"71","trapnest_12",2023-05-12,132,"BP","D","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"72","trapnest_12",2023-05-15,135,"BP","D","High",3,7,1,1,11,0,NA,1,0,1,12,0,0,11
"73","trapnest_12",2023-05-16,136,"BP","D","High",1,6,0,0,12,1,NA,1,0,1,12,0,1,12
"74","trapnest_12",2023-05-17,137,"BP","D","High",1,6,0,0,12,1,NA,1,0,1,12,0,1,12
"75","trapnest_12",2023-05-19,139,"BP","D","High",2,6,0,0,12,1,NA,1,0,1,12,0,1,12
"76","trapnest_12",2023-05-21,141,"BP","D","High",1,7,0,0,11,1,NA,1,0,1,11,0,1,11
"77","trapnest_12",2023-05-22,142,"BP","D","High",1,7,0,0,11,1,NA,1,0,1,11,0,1,11
"78","trapnest_12",2023-05-23,143,"BP","D","High",1,7,0,0,11,1,NA,1,0,1,11,0,1,11
"79","trapnest_12",2023-05-26,146,"BP","D","High",2,7,0,0,11,1,NA,1,0,1,11,0,1,11
"80","trapnest_12",2023-05-28,148,"BP","D","High",2,7,0,0,11,1,NA,1,0,1,11,0,1,11
"81","trapnest_12",2023-05-29,149,"BP","D","High",1,7,2,2,11.5,1.5,NA,3,1,2,12,0,1,11
"82","trapnest_12",2023-05-31,151,"BP","D","High",2,7,0,0,11,3,NA,3,1,2,10,1,2,10
"83","trapnest_12",2023-06-02,153,"BP","D","High",2,8,2,2,10.5,3.5,NA,5,2,3,10,1,2,9
"84","trapnest_12",2023-06-05,156,"BP","D","High",1,7,0,0,11,5,NA,5,0,5,11,0,5,11
"85","trapnest_12",2023-06-08,159,"BP","D","High",2,7,1,1,11,5,NA,6,0,6,12,0,5,11
"86","trapnest_12",2023-06-10,161,"BP","D","High",0,7,0,0,11,6,NA,6,0,6,11,0,6,11
"87","trapnest_12",2023-06-12,163,"BP","D","High",1,7,0,0,11,6,NA,6,0,6,11,0,6,11
"88","trapnest_12",2023-06-14,165,"BP","D","High",0,7,1,1,11,6,NA,7,1,6,11,0,6,11
"89","trapnest_12",2023-06-16,167,"BP","D","High",1,6,0,0,12,7,NA,7,0,7,12,0,7,12
"90","trapnest_12",2023-06-20,171,"BP","D","High",3,7,2,2,11.5,6.5,NA,7,1,7,12,0,6,11
"91","trapnest_12",2023-06-23,174,"BP","D","High",3,6,0,0,12,7,NA,6,1,5,10,1,5,10
"92","trapnest_12",2023-06-29,180,"BP","D","High",1,6,1,1,12,7,NA,7,0,7,12,0,6,11
"93","trapnest_13",2023-05-11,131,"BP","E","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"94","trapnest_13",2023-05-12,132,"BP","E","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"95","trapnest_13",2023-05-15,135,"BP","E","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"96","trapnest_13",2023-05-16,136,"BP","E","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"97","trapnest_13",2023-05-17,137,"BP","E","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"98","trapnest_13",2023-05-19,139,"BP","E","Low",2,18,0,0,0,0,0,0,0,0,0,0,0,0
"99","trapnest_13",2023-05-21,141,"BP","E","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"100","trapnest_13",2023-05-22,142,"BP","E","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"101","trapnest_13",2023-05-23,143,"BP","E","Low",1,18,1,1,0,0,1,1,0,1,1,0,0,0
"102","trapnest_13",2023-05-26,146,"BP","E","Low",2,17,0,0,1,1,1,1,0,1,1,0,1,1
"103","trapnest_13",2023-05-28,148,"BP","E","Low",2,17,0,0,1,1,1,1,0,1,1,0,1,1
"104","trapnest_13",2023-05-29,149,"BP","E","Low",1,17,3,3,2,2,4,4,0,4,4,0,2.5,2.5
"105","trapnest_13",2023-05-31,151,"BP","E","Low",2,15,1,1,3,3,4,4,1,3,3,1,2,2
"106","trapnest_13",2023-06-02,153,"BP","E","Low",2,15,2,2,3.5,3.5,5,5,2,3,3,1,2,2
"107","trapnest_13",2023-06-05,156,"BP","E","Low",1,14,2,2,4.5,4.5,6,6,2,4,4,1,3,3
"108","trapnest_13",2023-06-09,160,"BP","E","Low",0,17,0,0,1,1,1,1,1,0,0,1,0,0
"109","trapnest_13",2023-06-10,161,"BP","E","Low",0,17,0,0,1,1,1,1,1,0,0,1,0,0
"110","trapnest_13",2023-06-12,163,"BP","E","Low",1,17,0,0,1,1,1,1,1,0,0,1,0,0
"111","trapnest_13",2023-06-14,165,"BP","E","Low",0,17,3,3,2,2,4,4,1,3,3,0,2,2
"112","trapnest_13",2023-06-16,167,"BP","E","Low",1,17,1,1,1,1,2,2,1,1,1,1,0,0
"113","trapnest_13",2023-06-20,171,"BP","E","Low",3,16,0,0,2,2,2,2,1,1,1,1,1,1
"114","trapnest_13",2023-06-23,174,"BP","E","Low",3,17,0,2,1,1,1,1,1,0,0,1,0,0
"115","trapnest_13",2023-06-29,180,"BP","E","Low",1,14,0,1,1,1,1,1,1,0,0,1,0,0
"116","trapnest_14",2023-05-11,131,"BP","E","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"117","trapnest_14",2023-05-12,132,"BP","E","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"118","trapnest_14",2023-05-15,135,"BP","E","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"119","trapnest_14",2023-05-16,136,"BP","E","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"120","trapnest_14",2023-05-17,137,"BP","E","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"121","trapnest_14",2023-05-19,139,"BP","E","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"122","trapnest_14",2023-05-21,141,"BP","E","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"123","trapnest_14",2023-05-22,142,"BP","E","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"124","trapnest_14",2023-05-23,143,"BP","E","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"125","trapnest_14",2023-05-26,146,"BP","E","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"126","trapnest_14",2023-05-28,148,"BP","E","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"127","trapnest_14",2023-05-29,149,"BP","E","Mid",1,13,1,1,5,0,NA,1,1,0,5,0,0,5
"128","trapnest_14",2023-05-31,151,"BP","E","Mid",2,12,3,3,7,2,NA,3,0,4,9,0,2.5,7.5
"129","trapnest_14",2023-06-02,153,"BP","E","Mid",2,12,1,1,6,3,NA,2,0,3,6,0,2,5
"130","trapnest_14",2023-06-05,156,"BP","E","Mid",1,12,1,1,6,3,NA,2,0,2,5,0,1,4
"131","trapnest_14",2023-06-09,160,"BP","E","Mid",0,12,0,0,6,3,NA,2,0,2,5,0,2,5
"132","trapnest_14",2023-06-10,161,"BP","E","Mid",0,12,0,0,6,3,NA,2,0,2,5,0,2,5
"133","trapnest_14",2023-06-12,163,"BP","E","Mid",1,12,0,0,6,3,NA,2,0,2,5,0,2,5
"134","trapnest_14",2023-06-14,165,"BP","E","Mid",0,12,0,0,6,3,NA,2,0,2,5,0,2,5
"135","trapnest_14",2023-06-16,167,"BP","E","Mid",1,12,0,0,6,3,NA,2,0,2,5,0,2,5
"136","trapnest_14",2023-06-20,171,"BP","E","Mid",3,12,0,0,6,2,NA,2,0,2,6,0,2,6
"137","trapnest_14",2023-06-23,174,"BP","E","Mid",3,12,0,0,6,2,NA,2,0,2,6,0,2,6
"138","trapnest_14",2023-06-29,180,"BP","E","Mid",1,12,0,0,6,2,NA,2,0,2,6,0,2,6
"139","trapnest_15",2023-05-11,131,"BP","E","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"140","trapnest_15",2023-05-12,132,"BP","E","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"141","trapnest_15",2023-05-15,135,"BP","E","High",3,7,1,1,11,0,NA,0,0,1,12,0,0,11
"142","trapnest_15",2023-05-16,136,"BP","E","High",1,6,0,0,12,1,NA,0,0,0,11,0,0,11
"143","trapnest_15",2023-05-17,137,"BP","E","High",1,6,1,1,12,1,NA,1,0,2,13,0,1,12
"144","trapnest_15",2023-05-19,139,"BP","E","High",2,6,0,0,12,2,NA,1,0,1,11,0,1,11
"145","trapnest_15",2023-05-21,141,"BP","E","High",1,7,0,0,11,1,NA,1,0,1,11,0,1,11
"146","trapnest_15",2023-05-22,142,"BP","E","High",1,7,2,2,11.5,1.5,NA,2,0,3,13,0,2,12
"147","trapnest_15",2023-05-23,143,"BP","E","High",1,7,0,0,11,3,NA,2,0,2,10,0,2,10
"148","trapnest_15",2023-05-26,146,"BP","E","High",2,7,0,0,11,3,NA,2,0,2,10,0,2,10
"149","trapnest_15",2023-05-28,148,"BP","E","High",2,7,0,0,11,3,NA,2,0,2,10,0,2,10
"150","trapnest_15",2023-05-29,149,"BP","E","High",1,7,0,0,11,3,NA,2,0,2,10,0,2,10
"151","trapnest_15",2023-05-31,151,"BP","E","High",2,7,0,0,11,2,NA,2,0,2,11,0,2,11
"152","trapnest_15",2023-06-02,153,"BP","E","High",2,7,0,0,11,2,NA,2,0,2,11,0,2,11
"153","trapnest_15",2023-06-05,156,"BP","E","High",1,7,0,0,11,2,NA,2,0,2,11,0,2,11
"154","trapnest_15",2023-06-09,160,"BP","E","High",0,7,0,0,11,2,NA,2,0,2,11,0,2,11
"155","trapnest_15",2023-06-10,161,"BP","E","High",0,7,0,0,11,2,NA,2,0,2,11,0,2,11
"156","trapnest_15",2023-06-12,163,"BP","E","High",1,7,0,0,11,2,NA,2,0,2,11,0,2,11
"157","trapnest_15",2023-06-14,165,"BP","E","High",0,7,0,0,11,2,NA,2,0,2,11,0,2,11
"158","trapnest_15",2023-06-16,167,"BP","E","High",1,7,0,0,11,2,NA,2,0,2,11,0,2,11
"159","trapnest_15",2023-06-20,171,"BP","E","High",3,7,0,0,11,2,NA,2,0,2,11,0,2,11
"160","trapnest_15",2023-06-23,174,"BP","E","High",3,8,0,1,10,1,NA,1,0,1,10,0,1,10
"161","trapnest_15",2023-06-29,180,"BP","E","High",1,6,0,0,11,1,NA,1,0,1,11,0,1,11
"162","trapnest_16",2023-05-11,131,"BP","F","Low",3,18,1,1,0,0,0,0,0,1,1,0,0,0
"163","trapnest_16",2023-05-12,132,"BP","F","Low",1,17,1,1,1,1,1,1,0,1,1,0,0,0
"164","trapnest_16",2023-05-15,135,"BP","F","Low",3,17,1,1,1,1,2,2,1,1,1,0,1,1
"165","trapnest_16",2023-05-16,136,"BP","F","Low",1,16,0,0,2,2,2,2,1,1,1,1,1,1
"166","trapnest_16",2023-05-17,137,"BP","F","Low",1,16,0,0,2,2,2,2,1,1,1,1,1,1
"167","trapnest_16",2023-05-19,139,"BP","F","Low",2,16,0,0,2,2,2,2,1,1,1,1,1,1
"168","trapnest_16",2023-05-21,141,"BP","F","Low",1,16,0,0,2,2,2,2,1,1,1,1,1,1
"169","trapnest_16",2023-05-22,142,"BP","F","Low",1,16,0,0,2,2,2,2,1,1,1,1,1,1
"170","trapnest_16",2023-05-23,143,"BP","F","Low",1,17,1,1,1,1,2,2,1,1,1,1,0,0
"171","trapnest_16",2023-05-26,146,"BP","F","Low",2,16,1,1,2,2,2,2,1,2,2,1,1,1
"172","trapnest_16",2023-05-28,148,"BP","F","Low",2,16,0,0,2,2,1,1,0,1,1,0,1,1
"173","trapnest_16",2023-05-29,149,"BP","F","Low",1,16,4,4,3.5,3.5,4,4,0,5,5,0,3,3
"174","trapnest_16",2023-05-31,151,"BP","F","Low",2,14,2,2,4.5,4.5,5,5,0,5,5,0,4,4
"175","trapnest_16",2023-06-02,153,"BP","F","Low",2,15,1,1,3,3,4,4,0,4,4,0,3,3
"176","trapnest_16",2023-06-05,156,"BP","F","Low",1,16,0,0,2,2,2,2,0,2,2,0,2,2
"177","trapnest_16",2023-06-09,160,"BP","F","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"178","trapnest_16",2023-06-10,161,"BP","F","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"179","trapnest_16",2023-06-12,163,"BP","F","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"180","trapnest_16",2023-06-14,165,"BP","F","Low",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"181","trapnest_16",2023-06-16,167,"BP","F","Low",1,18,0,0,0,0,0,0,0,0,0,0,0,0
"182","trapnest_16",2023-06-20,171,"BP","F","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"183","trapnest_16",2023-06-23,174,"BP","F","Low",3,18,0,0,0,0,0,0,0,0,0,0,0,0
"184","trapnest_16",2023-06-29,180,"BP","F","Low",1,17,0,0,0,0,0,0,0,0,0,0,0,0
"185","trapnest_17",2023-05-11,131,"BP","F","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"186","trapnest_17",2023-05-12,132,"BP","F","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"187","trapnest_17",2023-05-15,135,"BP","F","Mid",3,12,0,0,6,0,NA,0,0,0,6,0,0,6
"188","trapnest_17",2023-05-16,136,"BP","F","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"189","trapnest_17",2023-05-17,137,"BP","F","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"190","trapnest_17",2023-05-19,139,"BP","F","Mid",2,12,0,0,6,0,NA,0,0,0,6,0,0,6
"191","trapnest_17",2023-05-21,141,"BP","F","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"192","trapnest_17",2023-05-22,142,"BP","F","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"193","trapnest_17",2023-05-23,143,"BP","F","Mid",1,12,0,0,6,0,NA,0,0,0,6,0,0,6
"194","trapnest_17",2023-05-26,146,"BP","F","Mid",2,12,1,1,6,0,NA,1,0,1,7,0,0,6
"195","trapnest_17",2023-05-28,148,"BP","F","Mid",2,11,0,0,7,1,NA,1,0,1,7,0,1,7
"196","trapnest_17",2023-05-29,149,"BP","F","Mid",1,11,2,2,7.5,1.5,NA,2,1,2,8,0,1,7
"197","trapnest_17",2023-05-31,151,"BP","F","Mid",2,12,0,0,6,3,NA,2,1,1,4,1,1,4
"198","trapnest_17",2023-06-02,153,"BP","F","Mid",2,12,3,3,7,4,NA,3,0,6,9,0,4.5,7.5
"199","trapnest_17",2023-06-05,156,"BP","F","Mid",1,12,2,2,6.5,5.5,NA,5,1,4,5,1,3,4
"200","trapnest_17",2023-06-09,160,"BP","F","Mid",0,11,0,0,7,6,NA,4,1,3,4,1,3,4
"201","trapnest_17",2023-06-10,161,"BP","F","Mid",0,11,0,0,7,6,NA,4,1,3,4,1,3,4
"202","trapnest_17",2023-06-12,163,"BP","F","Mid",1,11,0,0,7,6,NA,4,1,3,4,1,3,4
"203","trapnest_17",2023-06-14,165,"BP","F","Mid",0,11,0,1,7,6,NA,4,0,5,6,0,5,6
"204","trapnest_17",2023-06-16,167,"BP","F","Mid",1,10,0,0,7,6,NA,4,0,5,6,0,5,6
"205","trapnest_17",2023-06-20,171,"BP","F","Mid",3,11,0,1,6,5,NA,4,0,5,6,0,5,6
"206","trapnest_17",2023-06-23,174,"BP","F","Mid",3,10,1,3,6,5,NA,5,0,6,7,0,5,6
"207","trapnest_17",2023-06-29,180,"BP","F","Mid",1,9,0,0,5,4,NA,4,0,4,5,0,4,5
"208","trapnest_18",2023-05-11,131,"BP","F","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"209","trapnest_18",2023-05-12,132,"BP","F","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"210","trapnest_18",2023-05-15,135,"BP","F","High",3,7,0,0,11,0,NA,0,0,0,11,0,0,11
"211","trapnest_18",2023-05-16,136,"BP","F","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"212","trapnest_18",2023-05-17,137,"BP","F","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"213","trapnest_18",2023-05-19,139,"BP","F","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"214","trapnest_18",2023-05-21,141,"BP","F","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"215","trapnest_18",2023-05-22,142,"BP","F","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"216","trapnest_18",2023-05-23,143,"BP","F","High",1,7,0,0,11,0,NA,0,0,0,11,0,0,11
"217","trapnest_18",2023-05-26,146,"BP","F","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"218","trapnest_18",2023-05-28,148,"BP","F","High",2,7,0,0,11,0,NA,0,0,0,11,0,0,11
"219","trapnest_18",2023-05-29,149,"BP","F","High",1,7,4,4,12.5,1.5,NA,4,0,4,15,0,2,13
"220","trapnest_18",2023-05-31,151,"BP","F","High",2,4,1,1,14,4,NA,5,0,5,15,0,4,14
"221","trapnest_18",2023-06-02,153,"BP","F","High",2,3,0,0,15,5,NA,5,0,5,15,0,5,15
"222","trapnest_18",2023-06-05,156,"BP","F","High",1,5,1,1,13,5,NA,6,0,6,14,0,5,13
"223","trapnest_18",2023-06-09,160,"BP","F","High",0,5,0,0,13,6,NA,6,0,6,13,0,6,13
"224","trapnest_18",2023-06-10,161,"BP","F","High",0,5,0,0,13,6,NA,6,0,6,13,0,6,13
"225","trapnest_18",2023-06-12,163,"BP","F","High",1,5,0,0,13,6,NA,6,0,6,13,0,6,13
"226","trapnest_18",2023-06-14,165,"BP","F","High",0,5,0,0,13,6,NA,6,0,6,13,0,6,13
"227","trapnest_18",2023-06-16,167,"BP","F","High",1,5,0,0,13,6,NA,6,0,6,13,0,6,13
