"","Trapnest","Date","Nest_ID","Site","Subsite","Treatment","Cavity_number","Straw_ID","Filled_length_mm","Straw_length_mm","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Cumulative_par","Number_of_cells","Prop_cells_par","Par_in_trapnest","Prop_filled"
"562","trapnest_29",2023-05-19,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","2 cells","osmia",1,NA,11,0,0,0,7,1,0,0,NA,NA,NA,0,0.62001399580126
"563","trapnest_29",2023-05-21,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,11,0,0,0,7,1,0,0,NA,NA,NA,0,0.62001399580126
"564","trapnest_29",2023-05-22,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","2 cells","osmia",1,NA,11,0,0,0,7,1,0,0,NA,NA,NA,0,0.62001399580126
"565","trapnest_29",2023-05-25,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",3,NA,12,1,0,1,6,1,0,0,NA,NA,NA,0,0.62001399580126
"566","trapnest_29",2023-05-26,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.62001399580126
"567","trapnest_29",2023-05-28,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",2,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.62001399580126
"568","trapnest_29",2023-05-29,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.62001399580126
"569","trapnest_29",2023-05-31,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","2 cells + end cap","osmia",2,NA,12,1,0,1,6,2,0,0,NA,NA,NA,1,0.62001399580126
"570","trapnest_29",2023-06-01,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,13,1,0,1,5,1,0,0,NA,NA,NA,1,0.62001399580126
"571","trapnest_29",2023-06-04,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",3,NA,12,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"572","trapnest_29",2023-06-05,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"573","trapnest_29",2023-06-08,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",2,NA,12,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"574","trapnest_29",2023-06-10,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",0,NA,12,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"575","trapnest_29",2023-06-11,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",1,NA,11,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"576","trapnest_29",2023-06-12,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",0,NA,11,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"577","trapnest_29",2023-06-15,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",0,NA,11,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"578","trapnest_29",2023-06-19,"29_4a","NN","J","Mid",4,"a",88.6,142.9,"29_4","no change","osmia",0,NA,10,0,0,0,6,2,0,0,NA,NA,NA,1,0.62001399580126
"579","trapnest_29",2023-05-25,"29_7a","NN","J","Mid",7,"a",124.59,147.7,"29_7","1 cell","osmia",3,1,12,1,0,1,6,1,0,0,NA,NA,NA,0,0.843534190927556
"580","trapnest_29",2023-05-26,"29_7a","NN","J","Mid",7,"a",124.59,147.7,"29_7","1 cell","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.843534190927556
"581","trapnest_29",2023-05-28,"29_7a","NN","J","Mid",7,"a",124.59,147.7,"29_7","no change","osmia",2,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.843534190927556
"582","trapnest_29",2023-05-29,"29_7a","NN","J","Mid",7,"a",124.59,147.7,"29_7","5 cells","osmia",1,NA,12,0,0,0,6,2,0,0,NA,NA,NA,0,0.843534190927556
"583","trapnest_29",2023-05-31,"29_7a","NN","J","Mid",7,"a",124.59,147.7,"29_7","2 cells + end cap","osmia",2,NA,12,1,0,1,6,2,0,0,NA,NA,NA,1,0.843534190927556
"584","trapnest_3",2023-06-02,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","2 cells + end cap","osmia",2,1,7,3,0,3,11,5,0,0,1,2,0.5,5,0.133107727016356
"585","trapnest_3",2023-06-05,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",1,NA,5,0,0,0,13,7,0,0,1,2,0.5,5,0.133107727016356
"586","trapnest_3",2023-06-08,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",2,NA,7,0,0,0,11,6,0,0,1,2,0.5,4,0.133107727016356
"587","trapnest_3",2023-06-10,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",0,NA,7,0,0,0,11,6,0,0,1,2,0.5,4,0.133107727016356
"588","trapnest_3",2023-06-12,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",1,NA,7,0,0,0,11,6,0,0,1,2,0.5,4,0.133107727016356
"589","trapnest_3",2023-06-14,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",0,NA,7,0,0,0,11,6,0,0,1,2,0.5,4,0.133107727016356
"590","trapnest_3",2023-06-16,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",1,NA,7,1,0,1,11,6,0,0,1,2,0.5,5,0.133107727016356
"591","trapnest_3",2023-06-20,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",3,NA,7,0,0,0,11,6,0,0,1,2,0.5,5,0.133107727016356
"592","trapnest_3",2023-06-23,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",3,NA,6,0,0,0,11,6,0,0,1,2,0.5,5,0.133107727016356
"593","trapnest_3",2023-06-29,"3_11b","BP","A","High",11,"b",18.88,141.84,"3_11","no change","osmia",1,NA,5,0,0,0,11,6,0,0,1,2,0.5,5,0.133107727016356
"594","trapnest_3",2023-05-29,"3_13b","BP","A","High",13,"b",35,140,"3_13","1 cell","osmia",1,1,7,1,0,1,11,2,0,0,NA,NA,NA,2,0.25
"595","trapnest_3",2023-05-31,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",2,NA,6,1,0,1,12,3,0,0,NA,NA,NA,3,0.25
"596","trapnest_3",2023-06-02,"3_13b","BP","A","High",13,"b",35,140,"3_13","4 cells + end cap","osmia",2,NA,7,3,0,3,11,5,0,0,NA,NA,NA,5,0.25
"597","trapnest_3",2023-06-05,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",1,NA,5,0,0,0,13,7,0,0,NA,NA,NA,5,0.25
"598","trapnest_3",2023-06-08,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",2,NA,7,0,0,0,11,6,0,0,NA,NA,NA,4,0.25
"599","trapnest_3",2023-06-10,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",0,NA,7,0,0,0,11,6,0,0,NA,NA,NA,4,0.25
"600","trapnest_3",2023-06-12,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",1,NA,7,0,0,0,11,6,0,0,NA,NA,NA,4,0.25
"601","trapnest_3",2023-06-14,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",0,NA,7,0,0,0,11,6,0,0,NA,NA,NA,4,0.25
"602","trapnest_3",2023-06-16,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",1,NA,7,1,0,1,11,6,0,0,NA,NA,NA,5,0.25
"603","trapnest_3",2023-06-20,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",3,NA,7,0,0,0,11,6,0,0,NA,NA,NA,5,0.25
"604","trapnest_3",2023-06-23,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",3,NA,6,0,0,0,11,6,0,0,NA,NA,NA,5,0.25
"605","trapnest_3",2023-06-29,"3_13b","BP","A","High",13,"b",35,140,"3_13","no change","osmia",1,NA,5,0,0,0,11,6,0,0,NA,NA,NA,5,0.25
"606","trapnest_3",2023-05-26,"3_14a","BP","A","High",14,"a",8.71,142.78,"3_14","2 cells","osmia",2,1,7,1,0,1,11,1,0,0,1,2,0.5,2,0.0610029415884578
"607","trapnest_3",2023-05-28,"3_14a","BP","A","High",14,"a",8.71,142.78,"3_14","end cap","osmia",2,NA,7,0,0,0,11,2,0,0,1,2,0.5,2,0.0610029415884578
"608","trapnest_3",2023-05-29,"3_14a","BP","A","High",14,"a",8.71,142.78,"3_14","no change","osmia",1,NA,7,1,0,1,11,2,0,0,1,2,0.5,2,0.0610029415884578
"609","trapnest_3",2023-05-31,"3_14a","BP","A","High",14,"a",8.71,142.78,"3_14","no change","osmia",2,NA,6,1,0,1,12,3,0,0,1,2,0.5,3,0.0610029415884578
"610","trapnest_3",2023-06-02,"3_14a","BP","A","High",14,"a",8.71,142.78,"3_14","no change","osmia",2,NA,7,3,0,3,11,5,0,0,1,2,0.5,5,0.0610029415884578
"611","trapnest_3",2023-06-05,"3_14a","BP","A","High",14,"a",8.71,142.78,"3_14","no change","osmia",1,NA,5,0,0,0,13,7,0,0,1,2,0.5,5,0.0610029415884578
"612","trapnest_3",2023-06-02,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","1 cell","osmia",2,1,7,3,0,3,11,5,0,0,0,1,0,5,0.0335001390047262
"613","trapnest_3",2023-06-05,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",1,NA,5,0,0,0,13,7,0,0,0,1,0,5,0.0335001390047262
"614","trapnest_3",2023-06-08,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",2,NA,7,0,0,0,11,6,0,0,0,1,0,4,0.0335001390047262
"615","trapnest_3",2023-06-10,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",0,NA,7,0,0,0,11,6,0,0,0,1,0,4,0.0335001390047262
"616","trapnest_3",2023-06-12,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",1,NA,7,0,0,0,11,6,0,0,0,1,0,4,0.0335001390047262
"617","trapnest_3",2023-06-14,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",0,NA,7,0,0,0,11,6,0,0,0,1,0,4,0.0335001390047262
"618","trapnest_3",2023-06-16,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",1,NA,7,1,0,1,11,6,0,0,0,1,0,5,0.0335001390047262
"619","trapnest_3",2023-06-20,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",3,NA,7,0,0,0,11,6,0,0,0,1,0,5,0.0335001390047262
"620","trapnest_3",2023-06-23,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",3,NA,6,0,0,0,11,6,0,0,0,1,0,5,0.0335001390047262
"621","trapnest_3",2023-06-29,"3_16b","BP","A","High",16,"b",4.82,143.88,"3_16","no change","osmia",1,NA,5,0,0,0,11,6,0,0,0,1,0,5,0.0335001390047262
"622","trapnest_3",2023-05-23,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","1 cell","osmia",1,1,7,1,0,1,11,0,0,0,0,1,0,1,0.423761690335989
"623","trapnest_3",2023-05-26,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","3 cells","osmia",2,NA,7,1,0,1,11,1,0,0,0,4,0,2,0.423761690335989
"624","trapnest_3",2023-05-28,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",2,NA,7,0,0,0,11,2,0,0,0,4,0,2,0.423761690335989
"625","trapnest_3",2023-05-29,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","4 cells + end cap","osmia",1,NA,7,1,0,1,11,2,0,0,0,8,0,2,0.423761690335989
"626","trapnest_3",2023-05-31,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",2,NA,6,1,0,1,12,3,0,0,0,8,0,3,0.423761690335989
"627","trapnest_3",2023-06-02,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",2,NA,7,3,0,3,11,5,0,0,0,8,0,5,0.423761690335989
"628","trapnest_3",2023-06-05,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",1,NA,5,0,0,0,13,7,0,0,0,8,0,5,0.423761690335989
"629","trapnest_3",2023-06-08,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",2,NA,7,0,0,0,11,6,0,0,0,8,0,4,0.423761690335989
"630","trapnest_3",2023-06-10,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",0,NA,7,0,0,0,11,6,0,0,0,8,0,4,0.423761690335989
"631","trapnest_3",2023-06-12,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",1,NA,7,0,0,0,11,6,0,0,0,8,0,4,0.423761690335989
"632","trapnest_3",2023-06-14,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",0,NA,7,0,0,0,11,6,0,0,0,8,0,4,0.423761690335989
"633","trapnest_3",2023-06-16,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",1,NA,7,1,0,1,11,6,0,0,0,8,0,5,0.423761690335989
"634","trapnest_3",2023-06-20,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",3,NA,7,0,0,0,11,6,0,0,0,8,0,5,0.423761690335989
"635","trapnest_3",2023-06-23,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",3,NA,6,0,0,0,11,6,0,0,0,8,0,5,0.423761690335989
"636","trapnest_3",2023-06-29,"3_18a","BP","A","High",18,"a",61.17,144.35,"3_18","no change","osmia",1,NA,5,0,0,0,11,6,0,0,0,8,0,5,0.423761690335989
"637","trapnest_3",2023-05-31,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","2 cells","osmia",2,1,6,1,0,1,12,3,0,0,0,2,0,3,0.328339312091159
"638","trapnest_3",2023-06-02,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","3 cells + end cap","osmia",2,NA,7,3,0,3,11,5,0,0,0,5,0,5,0.328339312091159
"639","trapnest_3",2023-06-05,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",1,NA,5,0,0,0,13,7,0,0,0,5,0,5,0.328339312091159
"640","trapnest_3",2023-06-08,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",2,NA,7,0,0,0,11,6,0,0,0,5,0,4,0.328339312091159
"641","trapnest_3",2023-06-10,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",0,NA,7,0,0,0,11,6,0,0,0,5,0,4,0.328339312091159
"642","trapnest_3",2023-06-12,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",1,NA,7,0,0,0,11,6,0,0,0,5,0,4,0.328339312091159
"643","trapnest_3",2023-06-14,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",0,NA,7,0,0,0,11,6,0,0,0,5,0,4,0.328339312091159
"644","trapnest_3",2023-06-16,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",1,NA,7,1,0,1,11,6,0,0,0,5,0,5,0.328339312091159
"645","trapnest_3",2023-06-20,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",3,NA,7,0,0,0,11,6,0,0,0,5,0,5,0.328339312091159
"646","trapnest_3",2023-06-23,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",3,NA,6,0,0,0,11,6,0,0,0,5,0,5,0.328339312091159
"647","trapnest_3",2023-06-29,"3_2a","BP","A","High",2,"a",46.68,142.17,"3_2","no change","osmia",1,NA,5,0,0,0,11,6,0,0,0,5,0,5,0.328339312091159
"648","trapnest_3",2023-06-16,"3_9b","BP","A","High",9,"b",72.46,139.75,"3_9","1 cell","osmia",1,1,7,1,0,1,11,6,0,0,0,1,0,5,0.518497316636852
"649","trapnest_3",2023-06-20,"3_9b","BP","A","High",9,"b",72.46,139.75,"3_9","no change","osmia",3,NA,7,0,0,0,11,6,0,0,0,1,0,5,0.518497316636852
"650","trapnest_3",2023-06-23,"3_9b","BP","A","High",9,"b",72.46,139.75,"3_9","3 cells","osmia",3,NA,6,0,0,0,11,6,0,0,0,4,0,5,0.518497316636852
"651","trapnest_3",2023-06-29,"3_9b","BP","A","High",9,"b",72.46,139.75,"3_9","6 cells","osmia",1,NA,5,0,0,0,11,6,0,0,0,9,0,5,0.518497316636852
"652","trapnest_32",2023-06-01,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","2 cells + end cap","osmia",1,1,11,1,0,1,7,4,0,0,0,2,0,1,0.280886157826649
"653","trapnest_32",2023-06-04,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",3,NA,11,0,0,0,7,2,0,0,0,2,0,1,0.280886157826649
"654","trapnest_32",2023-06-05,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",1,NA,12,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"655","trapnest_32",2023-06-08,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",2,NA,12,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"656","trapnest_32",2023-06-10,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",0,NA,12,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"657","trapnest_32",2023-06-11,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",1,NA,12,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"658","trapnest_32",2023-06-12,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",0,NA,12,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"659","trapnest_32",2023-06-15,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",0,NA,11,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"660","trapnest_32",2023-06-19,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",0,NA,11,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"661","trapnest_32",2023-06-22,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",3,NA,11,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"662","trapnest_32",2023-06-23,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",1,NA,11,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"663","trapnest_32",2023-06-30,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",1,NA,9,0,0,0,6,2,0,0,0,2,0,1,0.280886157826649
"664","trapnest_32",2023-07-03,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",2,NA,11,0,0,0,6,1,0,0,0,2,0,1,0.280886157826649
"665","trapnest_32",2023-07-04,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",1,NA,10,0,0,0,6,1,0,0,0,2,0,1,0.280886157826649
"666","trapnest_32",2023-07-06,"32_8b","NN","K","Mid",8,"b",17.37,61.84,"32_8","no change","osmia",2,NA,9,0,0,0,6,1,0,0,0,2,0,1,0.280886157826649
"667","trapnest_35",2023-06-22,"35_7a","NN","L","Mid",7,"a",4.98,141.88,"35_7","1 cell","osmia",3,1,8,1,0,1,6,1,0,0,0,1,0,2,0.0351000845785171
"668","trapnest_35",2023-06-23,"35_7a","NN","L","Mid",7,"a",4.98,141.88,"35_7","no change","osmia",1,NA,8,0,0,0,7,2,0,0,0,1,0,2,0.0351000845785171
"669","trapnest_35",2023-06-30,"35_7a","NN","L","Mid",7,"a",4.98,141.88,"35_7","no change","osmia",1,NA,6,0,0,0,7,2,0,0,0,1,0,2,0.0351000845785171
"670","trapnest_35",2023-07-03,"35_7a","NN","L","Mid",7,"a",4.98,141.88,"35_7","no change","osmia",2,NA,10,0,0,0,6,2,0,0,0,1,0,2,0.0351000845785171
"671","trapnest_35",2023-07-04,"35_7a","NN","L","Mid",7,"a",4.98,141.88,"35_7","non-target nest completed","osmia",1,NA,10,0,0,0,6,2,0,0,0,1,0,2,0.0351000845785171
"672","trapnest_35",2023-07-06,"35_7a","NN","L","Mid",7,"a",4.98,141.88,"35_7","no change","osmia",2,NA,12,1,0,1,6,2,0,0,0,1,0,3,0.0351000845785171
"673","trapnest_35",2023-07-06,"35_9c","NN","L","Mid",9,"c",9.77,144.43,"35_9","1 cell","osmia",2,1,12,1,0,1,6,2,0,0,0,1,0,3,0.0676452260610676
"674","trapnest_36",2023-06-04,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","3 cells + end cap","osmia",3,1,7,1,0,1,11,6,0,0,0,3,0,6,0.27362512434276
"675","trapnest_36",2023-06-05,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",1,NA,7,0,0,0,11,6,0,0,0,3,0,6,0.27362512434276
"676","trapnest_36",2023-06-08,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",2,NA,7,1,0,1,11,6,0,0,0,3,0,7,0.27362512434276
"677","trapnest_36",2023-06-10,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"678","trapnest_36",2023-06-11,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",1,NA,7,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"679","trapnest_36",2023-06-12,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"680","trapnest_36",2023-06-15,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"681","trapnest_36",2023-06-19,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"682","trapnest_36",2023-06-22,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",3,NA,6,1,0,1,11,7,0,0,0,3,0,8,0.27362512434276
"683","trapnest_36",2023-06-23,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",1,NA,6,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"684","trapnest_36",2023-06-30,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",1,NA,5,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"685","trapnest_36",2023-07-03,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",2,NA,6,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"686","trapnest_36",2023-07-04,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",1,NA,5,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"687","trapnest_36",2023-07-06,"36_13b","NN","L","High",13,"b",38.51,140.74,"36_13","no change","osmia",2,NA,7,0,0,0,11,7,0,0,0,3,0,7,0.27362512434276
"688","trapnest_36",2023-06-08,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","2 cells","osmia",2,1,7,1,0,1,11,6,0,0,0,2,0,7,0.0840025137909364
"689","trapnest_36",2023-06-10,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"690","trapnest_36",2023-06-11,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",1,NA,7,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"691","trapnest_36",2023-06-12,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"692","trapnest_36",2023-06-15,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"693","trapnest_36",2023-06-19,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"694","trapnest_36",2023-06-22,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",3,NA,6,1,0,1,11,7,0,0,0,2,0,8,0.0840025137909364
"695","trapnest_36",2023-06-23,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",1,NA,6,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"696","trapnest_36",2023-06-30,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",1,NA,5,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"697","trapnest_36",2023-07-03,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",2,NA,6,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"698","trapnest_36",2023-07-04,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",1,NA,5,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"699","trapnest_36",2023-07-06,"36_15b","NN","L","High",15,"b",12.03,143.21,"36_15","no change","osmia",2,NA,7,0,0,0,11,7,0,0,0,2,0,7,0.0840025137909364
"700","trapnest_36",2023-05-29,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","1 cell","osmia",1,1,6.5,2,0,2,11.5,0.5,0,0,0,1,0,2,0.597281930384135
"701","trapnest_36",2023-05-31,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","5 cells","osmia",2,NA,6,5,0,5,12,3,0,0,0,6,0,4,0.597281930384135
"702","trapnest_36",2023-06-01,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","3 cells + end cap","osmia",1,NA,5,0,0,0,13,6,0,0,0,9,0,4,0.597281930384135
"703","trapnest_36",2023-06-04,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","no change","osmia",3,NA,7,1,0,1,11,6,0,0,0,9,0,6,0.597281930384135
"704","trapnest_36",2023-06-05,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","no change","osmia",1,NA,7,0,0,0,11,6,0,0,0,9,0,6,0.597281930384135
"705","trapnest_36",2023-06-08,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","no change","osmia",2,NA,7,1,0,1,11,6,0,0,0,9,0,7,0.597281930384135
"706","trapnest_36",2023-06-10,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,9,0,7,0.597281930384135
"707","trapnest_36",2023-06-11,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","no change","osmia",1,NA,7,0,0,0,11,7,0,0,0,9,0,7,0.597281930384135
"708","trapnest_36",2023-06-12,"36_1a","NN","L","High",1,"a",86.14,144.22,"36_1","no change","osmia",0,NA,7,0,0,0,11,7,0,0,0,9,0,7,0.597281930384135
