"","Date","Site","Subsite","Trapnest","Treatment","Cavity_size","Filled_length_mm","Straw_length_mm","Nest_ID","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior"
"12111",2023-05-19,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12112",2023-05-19,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12113",2023-05-19,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12114",2023-05-19,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12115",2023-05-19,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12116",2023-05-19,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12117",2023-05-19,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12118",2023-05-19,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12119",2023-05-19,"NN","J",28,"Low","small","18.3","146.85","28_17a","28_17","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12120",2023-05-19,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12121",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12122",2023-05-21,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12123",2023-05-21,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12124",2023-05-21,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12125",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12126",2023-05-21,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12127",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12128",2023-05-21,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12129",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12130",2023-05-21,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12131",2023-05-21,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12132",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12133",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12134",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12135",2023-05-21,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12136",2023-05-21,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12137",2023-05-21,"NN","J",28,"Low","small","18.3","146.85","28_17a","28_17","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12138",2023-05-21,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12139",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12140",2023-05-22,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12141",2023-05-22,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12142",2023-05-22,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12143",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12144",2023-05-22,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12145",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12146",2023-05-22,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12147",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12148",2023-05-22,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12149",2023-05-22,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12150",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12151",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12152",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12153",2023-05-22,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12154",2023-05-22,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12155",2023-05-22,"NN","J",28,"Low","small","18.3","146.85","28_17a","28_17","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12156",2023-05-22,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12157",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12158",2023-05-25,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12159",2023-05-25,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12160",2023-05-25,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12161",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12162",2023-05-25,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12163",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12164",2023-05-25,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12165",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12166",2023-05-25,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12167",2023-05-25,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12168",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12169",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12170",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12171",2023-05-25,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12172",2023-05-25,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12173",2023-05-25,"NN","J",28,"Low","small","18.3","146.85","28_17a","28_17","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12174",2023-05-25,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12175",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12176",2023-05-26,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12177",2023-05-26,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12178",2023-05-26,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12179",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12180",2023-05-26,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12181",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12182",2023-05-26,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12183",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12184",2023-05-26,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12185",2023-05-26,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12186",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12187",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12188",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12189",2023-05-26,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12190",2023-05-26,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12191",2023-05-26,"NN","J",28,"Low","small","18.3","146.85","28_17a","28_17","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12192",2023-05-26,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12193",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12194",2023-05-28,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12195",2023-05-28,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12196",2023-05-28,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12197",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12198",2023-05-28,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12199",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12200",2023-05-28,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12201",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12202",2023-05-28,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12203",2023-05-28,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12204",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12205",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12206",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12207",2023-05-28,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12208",2023-05-28,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12209",2023-05-28,"NN","J",28,"Low","small","18.3","146.85","28_17a","28_17","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12210",2023-05-28,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12211",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12212",2023-05-29,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12213",2023-05-29,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12214",2023-05-29,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12215",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12216",2023-05-29,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12217",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12218",2023-05-29,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12219",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12220",2023-05-29,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12221",2023-05-29,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12222",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12223",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12224",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12225",2023-05-29,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12226",2023-05-29,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12227",2023-05-29,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",1,0,18,1,NA,1,"0","0",NA,NA
"12228",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12229",2023-05-31,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12230",2023-05-31,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12231",2023-05-31,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12232",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12233",2023-05-31,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12234",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12235",2023-05-31,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12236",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12237",2023-05-31,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12238",2023-05-31,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12239",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12240",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12241",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12242",2023-05-31,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12243",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12244",2023-05-31,"NN","J",28,"Low","small",NA,NA,"28_17b","28_17","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12245",2023-05-31,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",2,0,NA,NA,NA,NA,NA,NA,NA,NA
"12246",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12247",2023-06-01,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12248",2023-06-01,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12249",2023-06-01,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12250",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12251",2023-06-01,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12252",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12253",2023-06-01,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12254",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12255",2023-06-01,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12256",2023-06-01,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12257",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12258",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12259",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12260",2023-06-01,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12261",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12262",2023-06-01,"NN","J",28,"Low","small",NA,NA,"28_17b","28_17","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12263",2023-06-01,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12264",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12265",2023-06-04,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12266",2023-06-04,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12267",2023-06-04,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12268",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12269",2023-06-04,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12270",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12271",2023-06-04,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12272",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12273",2023-06-04,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12274",2023-06-04,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12275",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12276",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12277",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12278",2023-06-04,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12279",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_16a","28_16","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12280",2023-06-04,"NN","J",28,"Low","small",NA,NA,"28_17b","28_17","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12281",2023-06-04,"NN","J",28,"Low","medium",NA,NA,"28_18a","28_18","empty","none",3,0,NA,NA,NA,NA,NA,NA,NA,NA
"12282",2023-06-05,"NN","J",28,"Low","small",NA,NA,"28_1a","28_1","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12283",2023-06-05,"NN","J",28,"Low","medium",NA,NA,"28_2a","28_2","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12284",2023-06-05,"NN","J",28,"Low","medium",NA,NA,"28_5a","28_5","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12285",2023-06-05,"NN","J",28,"Low","large",NA,NA,"28_6a","28_6","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12286",2023-06-05,"NN","J",28,"Low","small",NA,NA,"28_10a","28_10","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12287",2023-06-05,"NN","J",28,"Low","medium",NA,NA,"28_11a","28_11","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12288",2023-06-05,"NN","J",28,"Low","small",NA,NA,"28_12a","28_12","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12289",2023-06-05,"NN","J",28,"Low","large",NA,NA,"28_13a","28_13","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12290",2023-06-05,"NN","J",28,"Low","small",NA,NA,"28_14a","28_14","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12291",2023-06-05,"NN","J",28,"Low","medium",NA,NA,"28_15a","28_15","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12292",2023-06-05,"NN","J",28,"Low","small","30.81","144.79","28_3a","28_3","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12293",2023-06-05,"NN","J",28,"Low","small",NA,NA,"28_4a","28_4","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12294",2023-06-05,"NN","J",28,"Low","small",NA,NA,"28_7a","28_7","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12295",2023-06-05,"NN","J",28,"Low","small",NA,NA,"28_8a","28_8","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
"12296",2023-06-05,"NN","J",28,"Low","medium",NA,NA,"28_9a","28_9","empty","none",1,0,NA,NA,NA,NA,NA,NA,NA,NA
