"","Trapnest","Date","Day_of_year","Site","Subsite","Treatment","Filled_length_mm","Straw_length_mm","Nest_ID","Status","Sealed","Nest_parasitized","Occupant","Good_days","Bee_choice","Available_cavities_prior","New_nests_os","New_nests_meg","New_nests_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior","Osmia_ps_no_iw","Osmia_no_ps_no_iw","Meg_ps_no_iw","Meg_no_ps_no_iw","DP_os_post","NDP_os_post","NDP_ps_os_post","DP_os_prior","NDP_os_prior","NDP_ps_os_prior"
"1046","trapnest_11",2023-05-31,151,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1047","trapnest_11",2023-06-02,153,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1048","trapnest_11",2023-06-05,156,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1049","trapnest_11",2023-06-08,159,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1050","trapnest_11",2023-06-10,161,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1051","trapnest_11",2023-06-12,163,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1052","trapnest_11",2023-06-14,165,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1053","trapnest_11",2023-06-16,167,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1054","trapnest_11",2023-06-20,171,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1055","trapnest_11",2023-06-23,174,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1056","trapnest_11",2023-06-29,180,"BP","D","Mid",NA,NA,"11_1a","empty",NA,NA,"none",1,0,10,1,0,1,6,0,0,0,NA,0,0,0,0,1,7,0,0,6
"1057","trapnest_11",2023-05-11,131,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1058","trapnest_11",2023-05-12,132,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1059","trapnest_11",2023-05-15,135,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1060","trapnest_11",2023-05-16,136,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1061","trapnest_11",2023-05-17,137,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1062","trapnest_11",2023-05-19,139,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1063","trapnest_11",2023-05-21,141,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1064","trapnest_11",2023-05-22,142,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1065","trapnest_11",2023-05-23,143,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1066","trapnest_11",2023-05-26,146,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1067","trapnest_11",2023-05-28,148,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1068","trapnest_11",2023-05-29,149,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1069","trapnest_11",2023-05-31,151,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1070","trapnest_11",2023-06-02,153,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1071","trapnest_11",2023-06-05,156,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1072","trapnest_11",2023-06-08,159,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1073","trapnest_11",2023-06-10,161,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1074","trapnest_11",2023-06-12,163,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1075","trapnest_11",2023-06-14,165,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1076","trapnest_11",2023-06-16,167,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1077","trapnest_11",2023-06-20,171,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1078","trapnest_11",2023-06-23,174,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1079","trapnest_11",2023-06-29,180,"BP","D","Mid",NA,NA,"11_2a","empty",NA,NA,"none",1,0,10,1,0,1,6,0,0,0,NA,0,0,0,0,1,7,0,0,6
"1080","trapnest_11",2023-05-11,131,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",3,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1081","trapnest_11",2023-05-12,132,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1082","trapnest_11",2023-05-15,135,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",3,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1083","trapnest_11",2023-05-16,136,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1084","trapnest_11",2023-05-17,137,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1085","trapnest_11",2023-05-19,139,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",2,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1086","trapnest_11",2023-05-21,141,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1087","trapnest_11",2023-05-22,142,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1088","trapnest_11",2023-05-23,143,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1089","trapnest_11",2023-05-26,146,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",2,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1090","trapnest_11",2023-05-28,148,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",2,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1091","trapnest_11",2023-05-29,149,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1092","trapnest_11",2023-05-31,151,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",2,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1093","trapnest_11",2023-06-02,153,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",2,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1094","trapnest_11",2023-06-05,156,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1095","trapnest_11",2023-06-08,159,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",2,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1096","trapnest_11",2023-06-10,161,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",0,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1097","trapnest_11",2023-06-12,163,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1098","trapnest_11",2023-06-14,165,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",0,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1099","trapnest_11",2023-06-16,167,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1100","trapnest_11",2023-06-20,171,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",3,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1101","trapnest_11",2023-06-23,174,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",3,NA,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1102","trapnest_11",2023-06-29,180,"BP","D","Mid",NA,NA,"11_3a","pseudo",NA,NA,"osmia",1,NA,10,1,0,1,6,0,0,0,NA,0,0,0,0,1,7,0,0,6
"1103","trapnest_11",2023-05-11,131,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1104","trapnest_11",2023-05-12,132,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1105","trapnest_11",2023-05-15,135,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1106","trapnest_11",2023-05-16,136,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1107","trapnest_11",2023-05-17,137,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1108","trapnest_11",2023-05-19,139,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1109","trapnest_11",2023-05-21,141,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1110","trapnest_11",2023-05-22,142,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1111","trapnest_11",2023-05-23,143,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1112","trapnest_11",2023-05-26,146,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1113","trapnest_11",2023-05-28,148,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1114","trapnest_11",2023-05-29,149,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1115","trapnest_11",2023-05-31,151,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1116","trapnest_11",2023-06-02,153,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1117","trapnest_11",2023-06-05,156,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1118","trapnest_11",2023-06-08,159,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1119","trapnest_11",2023-06-10,161,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1120","trapnest_11",2023-06-12,163,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1121","trapnest_11",2023-06-14,165,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1122","trapnest_11",2023-06-16,167,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1123","trapnest_11",2023-06-20,171,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1124","trapnest_11",2023-06-23,174,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1125","trapnest_11",2023-06-29,180,"BP","D","Mid",NA,NA,"11_4a","empty",NA,NA,"none",1,0,10,1,0,1,6,0,0,0,NA,0,0,0,0,1,7,0,0,6
"1126","trapnest_11",2023-05-11,131,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1127","trapnest_11",2023-05-12,132,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1128","trapnest_11",2023-05-15,135,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1129","trapnest_11",2023-05-16,136,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1130","trapnest_11",2023-05-17,137,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1131","trapnest_11",2023-05-19,139,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1132","trapnest_11",2023-05-21,141,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1133","trapnest_11",2023-05-22,142,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1134","trapnest_11",2023-05-23,143,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1135","trapnest_11",2023-05-26,146,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1136","trapnest_11",2023-05-28,148,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1137","trapnest_11",2023-05-29,149,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1138","trapnest_11",2023-05-31,151,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1139","trapnest_11",2023-06-02,153,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1140","trapnest_11",2023-06-05,156,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1141","trapnest_11",2023-06-08,159,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1142","trapnest_11",2023-06-10,161,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1143","trapnest_11",2023-06-12,163,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1144","trapnest_11",2023-06-14,165,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1145","trapnest_11",2023-06-16,167,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1146","trapnest_11",2023-06-20,171,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1147","trapnest_11",2023-06-23,174,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1148","trapnest_11",2023-06-29,180,"BP","D","Mid",NA,NA,"11_5a","empty",NA,NA,"none",1,0,10,1,0,1,6,0,0,0,NA,0,0,0,0,1,7,0,0,6
"1149","trapnest_11",2023-05-11,131,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1150","trapnest_11",2023-05-12,132,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1151","trapnest_11",2023-05-15,135,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1152","trapnest_11",2023-05-16,136,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1153","trapnest_11",2023-05-17,137,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1154","trapnest_11",2023-05-19,139,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1155","trapnest_11",2023-05-21,141,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1156","trapnest_11",2023-05-22,142,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1157","trapnest_11",2023-05-23,143,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1158","trapnest_11",2023-05-26,146,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1159","trapnest_11",2023-05-28,148,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1160","trapnest_11",2023-05-29,149,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1161","trapnest_11",2023-05-31,151,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1162","trapnest_11",2023-06-02,153,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1163","trapnest_11",2023-06-05,156,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1164","trapnest_11",2023-06-08,159,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1165","trapnest_11",2023-06-10,161,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1166","trapnest_11",2023-06-12,163,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1167","trapnest_11",2023-06-14,165,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1168","trapnest_11",2023-06-16,167,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1169","trapnest_11",2023-06-20,171,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1170","trapnest_11",2023-06-23,174,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1171","trapnest_11",2023-06-29,180,"BP","D","Mid",NA,NA,"11_6a","empty",NA,NA,"none",1,0,10,1,0,1,6,0,0,0,NA,0,0,0,0,1,7,0,0,6
"1172","trapnest_11",2023-05-11,131,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1173","trapnest_11",2023-05-12,132,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1174","trapnest_11",2023-05-15,135,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",3,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1175","trapnest_11",2023-05-16,136,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1176","trapnest_11",2023-05-17,137,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1177","trapnest_11",2023-05-19,139,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1178","trapnest_11",2023-05-21,141,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1179","trapnest_11",2023-05-22,142,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1180","trapnest_11",2023-05-23,143,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1181","trapnest_11",2023-05-26,146,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1182","trapnest_11",2023-05-28,148,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1183","trapnest_11",2023-05-29,149,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1184","trapnest_11",2023-05-31,151,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1185","trapnest_11",2023-06-02,153,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1186","trapnest_11",2023-06-05,156,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",1,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1187","trapnest_11",2023-06-08,159,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",2,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
"1188","trapnest_11",2023-06-10,161,"BP","D","Mid",NA,NA,"11_7a","empty",NA,NA,"none",0,0,12,0,0,0,6,0,0,0,NA,0,0,0,0,0,6,0,0,6
